user,level,5K,5KYear,10K,10KYear,half,halfYear,marathon,marathonYear,distance,activities,time,elevation
oalexandref,14,18:09,2017,37:31,2016,1:21:30,2017,3:10:55,2016,866 mi,161,105 hrs,"10,519 ft"
arqrunner,14,20:53,2017,44:25,2016,1:39:04,2016,4:18:22,2016,445 mi,62,66 hrs,"15,511 ft"
ClovisAlvesHt,14,19:22,2017,42:35,2017,1:41:31,2017,4:27:34,2017,"1,289 mi",309,222 hrs,"16,813 ft"
demervalnunes,14,20:49,2016,43:44,2017,1:42:04,2017,3:39:40,2017,"1,799 mi",224,204 hrs,"17,506 ft"
PotatoMS,14,21:34,2017,44:12,2017,1:41:32,2017,,,"1,508 mi",161,154 hrs,"42,759 ft"
EduMartins,14,21:15,2014,43:20,2014,1:34:33,2014,,,0 mi,0,0 hrs,0 ft
edugirao,14,22:19,2017,47:03,2017,2:05:32,2017,,,"3,144 mi",401,324 hrs,"87,500 ft"
EraldoVilar,14,22:35,2017,46:49,2017,1:53:59,2017,,,"1,004 mi",195,163 hrs,"11,539 ft"
Israel_Gomes_Neto,14,19:30,2014,39:43,2014,1:29:55,2013,3:06:10,2016,"1,758 mi",176,355 hrs,"60,060 ft"
Jadson_Wanderley,14,22:44,2017,46:06,2017,1:54:26,2017,,,,,,
MVB2016,14,26:31,2017,56:53,2017,2:03:32,2017,,,367 mi,52,53 hrs,"11,866 ft"
marcelmcz,14,19:49,2015,42:10,2016,1:33:22,2016,,,272 mi,52,36 hrs,"3,335 ft"
6466b304-8106-4cbe-89b3-6b881bdada56,14,20:29,2018,50:55,2018,1:52:02,2018,,,135 mi,14,21 hrs,"1,967 ft"
rrbrito2,14,18:56,2017,39:29,2016,1:41:48,2017,,,"1,010 mi",192,137 hrs,"15,002 ft"
c8df261d-7347-41a8-a343-4912c4c2b302,14,24:05,2017,50:38,2017,1:51:22,2017,,,823 mi,194,128 hrs,"22,195 ft"
strelciunas,14,24:20,2015,52:22,2014,2:33:10,2015,,,397 mi,105,70 hrs,"10,423 ft"
thiagorlmachado,14,23:29,2015,51:29,2016,2:03:40,2016,,,460 mi,73,76 hrs,"8,011 ft"
THIAGOSANTOSDASILVA,14,20:26,2017,42:27,2017,1:39:46,2017,,,"5,713 mi",359,450 hrs,"69,534 ft"
csampaio1,14,25:01,2016,46:35,2016,1:53:04,2015,3:51:08,2015,0 mi,0,0 hrs,0 ft
genicio1973,14,18:05,2017,36:31,2017,1:23:26,2017,,,"1,076 mi",207,181 hrs,"13,742 ft"
jcschena,14,19:06,2016,40:55,2014,1:27:28,2014,3:05:14,2016,"11,054 mi",758,"1,121 hrs","1,263,155 ft"
Rodrigos58,14,21:32,2018,43:44,2017,1:36:13,2018,3:26:38,2017,"1,357 mi",161,188 hrs,"33,581 ft"
ecos1980,14,20:01,2014,42:38,2014,1:35:05,2015,3:33:10,2013,,,,
andreluque,14,23:40,2017,48:01,2017,1:49:58,2017,3:51:47,2017,746 mi,140,113 hrs,"23,218 ft"
BMAG,14,25:12,2014,,,1:40:51,2014,3:36:14,2014,436 mi,89,87 hrs,"3,176 ft"
70443d99-e581-4a14-8276-62e39dcfb294,14,25:51,2018,52:13,2018,1:40:45,2017,4:03:02,2017,193 mi,39,34 hrs,"1,043 ft"
MarcelaGuena,14,,,,,1:51:54,2016,,,613 mi,113,96 hrs,"8,927 ft"
SylviaCruz,14,25:35,2017,49:04,2016,1:52:44,2016,4:11:48,2017,"1,118 mi",172,172 hrs,"14,751 ft"
fabianorozales,14,21:26,2015,49:19,2016,1:46:21,2016,3:46:42,2016,"1,051 mi",239,156 hrs,"16,923 ft"
DANIEL_FEIJAO2,14,18:45,2016,38:38,2016,1:31:11,2017,3:25:52,2016,"4,027 mi",455,365 hrs,"75,502 ft"
Erismax,14,20:43,2016,43:19,2016,1:44:10,2015,3:45:56,2016,"1,318 mi",213,178 hrs,"53,828 ft"
c434982b-f164-46ac-a9c8-2f427c7c5e72,14,19:56,2017,48:39,2017,1:50:48,2017,,,504 mi,190,101 hrs,"9,987 ft"
Leo-og,14,19:50,2017,43:38,2017,1:41:55,2017,,,963 mi,470,177 hrs,"21,234 ft"
RicardoMacedo,14,20:42,2018,45:41,2017,1:59:29,2016,5:32:34,2015,412 mi,400,59 hrs,"7,888 ft"
Rojaum,14,23:12,2017,48:41,2016,2:08:33,2016,5:55:01,2017,571 mi,82,100 hrs,"30,298 ft"
kekoribass50,14,16:41,2017,40:14,2017,1:38:22,2016,3:32:42,2017,788 mi,153,111 hrs,"19,848 ft"
zedszeds,14,18:45,2017,40:44,2017,1:42:14,2016,,,"2,144 mi",106,168 hrs,"131,526 ft"
drfelipehissacoelho,13,21:48,2015,43:47,2015,1:34:33,2015,3:26:55,2015,"1,608 mi",193,228 hrs,"9,604 ft"
luizsantospt,14,26:27,2016,54:22,2016,2:23:10,2016,,,,,,
MarcosRod,14,24:00,2016,50:35,2016,1:47:26,2015,,,451 mi,44,42 hrs,"16,076 ft"
KupinaRun,13,23:57,2016,49:35,2016,1:52:30,2016,,,351 mi,112,87 hrs,"19,624 ft"
migueldantasfh,13,20:42,2017,41:57,2014,1:33:04,2017,3:10:55,2013,362 mi,29,44 hrs,"4,416 ft"
Skalinski,14,18:03,2016,38:08,2016,1:20:35,2017,2:50:47,2017,"1,696 mi",227,206 hrs,"29,870 ft"
c4ea2a06-013f-449e-a0dc-934f9ae0f435,14,19:49,2017,41:46,2017,,,3:25:24,2017,948 mi,112,134 hrs,"49,727 ft"
Marcio2016,14,18:42,2016,36:26,2017,1:28:12,2016,4:05:33,2015,"7,625 mi",476,639 hrs,"9,059,006 ft"
MariluciSavazoni,14,18:54,2016,44:06,2016,1:40:11,2016,3:23:57,2015,947 mi,174,149 hrs,"56,036 ft"
ypavetto,14,24:02,2008,49:33,2015,1:53:43,2017,3:57:57,2013,"1,452 mi",190,221 hrs,"30,397 ft"
marcosreis15,14,,,49:25,2013,1:53:32,2012,,,0 mi,0,0 hrs,0 ft
Matheus.Nonato,13,18:38,2016,47:20,2017,1:49:51,2017,,,"3,883 mi",439,546 hrs,"148,491 ft"
3c95f6d0-fff1-434c-afc1-de0f077388ae,13,31:35,2017,1:04:00,2018,2:50:51,2018,,,,,,
philipe22,13,20:35,2016,44:34,2016,1:39:57,2016,4:03:36,2017,"1,144 mi",295,230 hrs,"25,924 ft"
xande_bsb,14,,,46:43,2015,1:44:40,2016,,,"1,943 mi",152,174 hrs,"69,590 ft"
andresalgado,14,20:59,2017,42:57,2015,1:39:26,2017,3:26:30,2015,"1,026 mi",118,140 hrs,"24,629 ft"
40c598c6-2cb7-414e-8e88-9ab229446c3f,14,24:56,2017,57:01,2017,2:12:18,2017,,,689 mi,122,118 hrs,"5,100 ft"
BrunoMelquiades,14,18:44,2017,46:20,2016,1:42:21,2017,3:46:44,2017,859 mi,151,113 hrs,"14,841 ft"
Siloe,14,19:54,2017,41:52,2016,1:39:20,2017,3:46:42,2017,"1,226 mi",278,164 hrs,"47,676 ft"
Karl-55,14,7:13:52,2015,9:58:32,2015,,,7:39:55,2015,,,,
Realucas,14,27:17,2017,56:19,2017,2:11:24,2017,4:30:29,2017,544 mi,78,101 hrs,"26,598 ft"
petrusalmeida,14,20:48,2017,42:55,2017,1:33:03,2017,,,"1,419 mi",160,180 hrs,"32,644 ft"
santiagovinicius,14,23:42,2016,48:04,2015,1:51:06,2016,3:56:49,2016,,,,
WellingtonRunner,14,19:15,2015,43:25,2017,1:38:36,2017,3:27:02,2017,"1,137 mi",174,167 hrs,"29,728 ft"
Alexshell1979,14,23:58,2018,49:32,2018,1:50:36,2017,4:08:18,2017,"2,073 mi",262,327 hrs,"36,249 ft"
Morgan111,14,21:54,2015,46:15,2015,2:02:27,2015,,,593 mi,160,172 hrs,"8,528 ft"
maycom12,14,21:05,2017,46:11,2017,1:53:26,2017,3:55:42,2017,"1,148 mi",96,139 hrs,"67,241 ft"
lunsti,14,,,1:06:08,2016,1:56:42,2017,,,"5,045 mi",281,759 hrs,"84,951 ft"
letidantas,14,19:18,2017,52:04,2017,1:55:38,2017,4:10:43,2016,"3,718 mi",309,368 hrs,"74,114 ft"
Lidy_Leal,14,32:31,2016,1:04:45,2016,2:32:43,2016,,,238 mi,161,45 hrs,"5,604 ft"
Luidi,14,22:18,2014,47:49,2010,1:50:41,2015,3:56:56,2015,"3,282 mi",261,204 hrs,"44,970 ft"
Affnilton,14,16:57,2013,35:20,2013,1:17:41,2016,2:51:22,2013,"4,059 mi",377,351 hrs,"29,462 ft"
gamelsarda,14,17:48,2017,38:31,2017,1:29:31,2017,3:43:06,2016,"1,125 mi",137,160 hrs,"61,017 ft"
Aurelio2102,14,22:30,2017,45:56,2016,1:38:43,2016,3:47:27,2017,"1,443 mi",204,197 hrs,"30,693 ft"
TreinadorFG,14,,,38:05,2012,1:23:32,2013,,,874 mi,156,133 hrs,"42,336 ft"
Marcio_Fera,14,26:52,2016,55:48,2017,2:02:04,2017,,,984 mi,178,253 hrs,"87,970 ft"
marcoasr57,14,25:59,2014,51:56,2012,2:04:20,2013,,,380 mi,73,62 hrs,"14,936 ft"
goncalvn,14,,,,,1:33:06,2013,,,"1,595 mi",358,254 hrs,"61,470 ft"
rafaq,14,20:25,2017,42:36,2015,1:36:03,2017,3:32:51,2015,"5,080 mi",506,589 hrs,"63,199 ft"
RicardoSarda,14,,,47:29,2010,1:40:51,2011,,,663 mi,201,118 hrs,"45,094 ft"
SamirReis,14,22:26,2017,45:57,2017,2:00:00,2013,,,431 mi,34,45 hrs,"16,070 ft"
sergiomaes,14,28:22,2012,50:32,2014,1:54:27,2017,3:52:49,2017,"1,448 mi",190,242 hrs,"92,877 ft"
Marcelo.Ataide,14,6:20.2,2016,39:26,2017,1:25:11,2017,3:04:45,2017,"1,519 mi",161,197 hrs,"51,980 ft"
juliano42k,14,18:17,2018,38:09,2018,1:32:17,2012,3:26:01,2010,"7,924 mi",470,579 hrs,"271,882 ft"
Juniotri,14,13:08,2017,41:41,2017,1:32:28,2013,3:23:38,2017,"1,303 mi",227,227 hrs,"34,183 ft"
eaugg,13,22:31,2017,45:47,2013,1:38:46,2015,3:59:41,2013,"1,333 mi",249,180 hrs,"26,324 ft"
8c38cf43-e956-4a09-83fb-242706a11f5b,14,25:39,2017,52:46,2017,1:54:11,2017,,,512 mi,87,89 hrs,"40,211 ft"
RonsoniAdilson,14,,,,,2:14:37,2016,,,726 mi,51,147 hrs,"50,039 ft"
Claiser,14,21:37,2015,47:31,2015,1:46:20,2017,,,639 mi,118,98 hrs,"24,400 ft"
GioTrentin,14,19:34,2014,43:48,2015,1:33:50,2016,4:22:55,2015,542 mi,87,88 hrs,"19,820 ft"
Josimarss,14,15:19,2017,35:31,2016,1:20:52,2016,,,307 mi,81,36 hrs,"9,663 ft"
juanmariajimenezz,14,16:23,2016,34:25,2016,1:20:52,2012,3:43:02,2016,"3,427 mi",395,555 hrs,"518,478 ft"
lucasborscheid,14,21:36,2017,46:01,2017,1:38:00,2015,3:44:16,2016,411 mi,61,56 hrs,"17,694 ft"
Luciano1973ha,14,22:12,2016,45:45,2016,1:39:59,2016,,,771 mi,192,117 hrs,"33,500 ft"
Eninger,14,24:35,2014,38:53,2012,1:29:15,2012,3:27:53,2013,894 mi,152,127 hrs,"58,743 ft"
ODZO_SKOOOL,14,31:40,2016,1:08:38,2016,2:51:37,2016,,,"1,349 mi",767,415 hrs,"74,031 ft"
sfottoboni,14,17:07,2017,34:48,2015,1:18:47,2014,2:45:34,2015,"6,924 mi",603,586 hrs,"199,879 ft"
burgha,14,20:13,2014,40:41,2014,1:35:29,2014,4:07:58,2015,519 mi,187,134 hrs,"11,657 ft"
CoelhoAle,14,19:34,2016,42:19,2017,1:34:43,2015,6:33:31,2016,999 mi,125,158 hrs,"97,365 ft"
AlexandreGuckert,14,21:20,2014,45:35,2014,1:46:04,2014,3:47:13,2015,"1,296 mi",161,215 hrs,"116,091 ft"
AnaPaulaMarcon,14,25:03,2017,52:56,2017,1:59:04,2017,,,707 mi,263,169 hrs,"30,377 ft"
FranPierri,14,28:59,2016,1:05:42,2017,2:57:28,2017,,,253 mi,62,52 hrs,"8,255 ft"
J.EDU45,14,20:50,2017,45:17,2017,1:39:04,2016,3:58:20,2014,"1,668 mi",220,269 hrs,"108,773 ft"
Leonardomacedolages,14,18:22,2017,38:07,2016,1:33:55,2016,,,200 mi,41,28 hrs,"7,816 ft"
LGAlmeida,14,21:29,2017,,,,,5:48:24,2017,"2,054 mi",227,209 hrs,"65,164 ft"
Mmilene,14,31:59,2017,1:02:50,2017,2:22:57,2017,,,701 mi,135,135 hrs,"84,160 ft"
PrisciladeSouza,14,26:07,2017,56:08,2017,2:12:58,2017,,,526 mi,103,86 hrs,"9,279 ft"
Everton.Raul,14,20:24,2017,44:16,2016,1:36:54,2017,3:55:39,2017,"1,077 mi",168,163 hrs,"69,567 ft"
abido.rs,14,17:29,2015,37:47,2014,1:23:32,2016,3:38:14,2015,"5,048 mi",474,530 hrs,"149,671 ft"
andreluis1511,14,22:32,2013,43:01,2014,1:33:26,2014,3:28:56,2013,"1,202 mi",180,187 hrs,"4,585,875 ft"
biro_floripa,14,26:58,2013,52:04,2013,2:11:42,2013,6:33:05,2013,"2,888 mi",278,237 hrs,"102,393 ft"
walmor.f.roim,14,20:17,2016,43:20,2016,1:39:04,2015,,,790 mi,114,83 hrs,"33,948 ft"
patricknvieira,14,22:48,2013,46:26,2013,1:53:45,2013,4:46:52,2013,276 mi,42,35 hrs,"10,188 ft"
luzinhabandelli,12,23:02,2016,47:41,2016,1:54:22,2016,,,590 mi,76,77 hrs,"21,388 ft"
diego.lenco,14,25:33,2018,52:15,2015,1:56:16,2016,5:01:06,2016,395 mi,92,66 hrs,"13,436 ft"
GabrielGodBar,14,20:47,2017,46:19,2017,1:45:26,2017,,,"1,008 mi",347,277 hrs,"43,063 ft"
andrerentes,13,20:20,2017,42:08,2017,1:29:29,2017,3:17:56,2015,"6,403 mi",450,522 hrs,"176,854 ft"
DennisMachado,14,21:00,2017,42:20,2017,1:44:40,2017,,,"20,271 mi",645,534 hrs,"635,277 ft"
andrerentes,0,20:20,2017,42:08,2017,1:29:29,2017,3:17:56,2015,"6,403 mi",450,522 hrs,"176,854 ft"
luzinhabandelli,1,23:02,2016,47:41,2016,1:54:22,2016,,,590 mi,76,77 hrs,"21,388 ft"
ClaudiaWanderck,13,22:10,2016,46:07,2015,1:47:41,2017,,,833 mi,195,139 hrs,"34,512 ft"
WellingtonRunner,14,19:15,2015,43:25,2017,1:38:36,2017,3:27:02,2017,"1,137 mi",174,167 hrs,"29,728 ft"
Supercorredor,14,23:47,2015,47:25,2014,1:47:55,2014,4:31:42,2014,"1,511 mi",185,303 hrs,"86,341 ft"
Cleitonlc,14,18:16,2017,38:07,2017,1:23:16,2016,,,764 mi,131,126 hrs,"68,067 ft"
Davidson2005,14,18:17,2017,37:41,2017,1:22:09,2017,,,"1,553 mi",222,198 hrs,"51,740 ft"
DeniBogo,14,19:41,2017,43:40,2017,2:17:28,2017,,,"1,078 mi",380,160 hrs,"66,130 ft"
mcclly,14,14:34,2017,30:19,2011,1:06:59,2011,,,"2,393 mi",499,288 hrs,"102,859 ft"
EduMelo12,14,21:30,2016,47:20,2016,1:43:38,2016,3:53:28,2017,280 mi,42,46 hrs,"10,320 ft"
Evertonpersonal12,14,21:25,2016,42:54,2017,1:37:48,2016,,,"5,058 mi",720,624 hrs,"101,591 ft"
FelipeBrancher,14,21:45,2017,47:35,2017,1:56:38,2016,,,"1,033 mi",199,183 hrs,"90,960 ft"
FredyFight,14,23:45,2017,48:46,2017,1:47:03,2017,,,"2,591 mi",398,323 hrs,"76,803 ft"
EngGiovani,14,22:16,2015,45:53,2015,2:46:20,2015,,,347 mi,164,76 hrs,"15,950 ft"
GioTrentin,14,19:34,2014,43:48,2015,1:33:50,2016,4:22:55,2015,542 mi,87,88 hrs,"19,820 ft"
HaroldDonn,14,15:30,1988,32:27,1988,1:30:56,1984,3:22:50,1986,620 mi,46,190 hrs,"48,494 ft"
JAMERICO,14,,,54:48,2017,2:06:38,2017,,,"3,273 mi",368,303 hrs,"62,034 ft"
JailsonFlores,14,19:49,2017,39:58,2017,1:28:47,2016,,,"6,996 mi",607,588 hrs,"92,818 ft"
J_Vera,14,22:13,2015,43:31,2015,1:41:26,2016,3:25:41,2016,628 mi,299,142 hrs,"15,319 ft"
TanoMx,14,24:28,2016,52:12,2016,2:00:04,2016,,,698 mi,174,130 hrs,"7,648 ft"
colecita65,14,6:45.1,2016,14:21,2016,1:57:13,2016,5:31:10,2014,678 mi,162,254 hrs,"15,360 ft"
lucianeklueger,14,21:56,2017,44:53,2017,1:37:32,2017,,,646 mi,137,98 hrs,"25,309 ft"
cellariusrunner,14,18:00,2015,38:04,2015,1:23:17,2017,3:39:21,2015,"2,536 mi",286,431 hrs,"265,778 ft"
mingorb,14,22:14,2016,47:50,2014,1:47:56,2015,,,753 mi,177,126 hrs,"24,487 ft"
MiguelAlvarenga,14,20:53,2016,44:21,2016,1:37:04,2016,,,"1,288 mi",96,101 hrs,"43,615 ft"
mkeppen,14,21:35,2015,46:07,2015,1:42:09,2014,,,,,,
QINGTONG,14,19:23,2016,44:02,2015,1:52:18,2016,4:11:51,2016,440 mi,47,67 hrs,"9,446 ft"
tiaobnu,0,21:39,2015,49:02,2015,1:46:50,2015,,,0 mi,0,0 hrs,0 ft
BAHING,2,13:56,2016,31:08,2016,1:28:06,2016,3:52:37,2017,873 mi,160,138 hrs,"16,286 ft"
edumasuda,2,21:25,2017,45:33,2017,1:44:52,2016,4:14:46,2017,"1,952 mi",366,306 hrs,"37,783 ft"
Alvaro_G,0,26:47,2016,58:24,2018,2:33:54,2017,,,"1,275 mi",160,187 hrs,"80,563 ft"
G-C-N,2,33:49,2017,41:31,2018,2:30:01,2018,4:23:03,2018,"4,382 mi",1394,852 hrs,"207,040 ft"
DenilsondePaula,10,30:59,2016,49:45,2013,2:08:46,2013,,,"1,596 mi",64,106 hrs,"41,663 ft"
dr.zwicker,1,21:38,2013,45:48,2012,1:46:06,2012,4:18:35,2013,36 mi,1,4 hrs,"1,752 ft"
brunombarbosa,4,20:30,2017,42:27,2017,1:41:52,2015,3:35:12,2015,"2,460 mi",313,413 hrs,"575,925 ft"
Ccondrati,5,18:05,2016,37:31,2016,1:21:57,2016,2:51:05,2016,"2,106 mi",275,329 hrs,"167,236 ft"
sagatiba.sama,0,25:16,2012,47:09,2013,1:49:12,2012,,,0 mi,0,0 hrs,0 ft
gusbettoni,1,22:02,2017,45:24,2017,1:38:36,2017,,,"1,763 mi",232,226 hrs,"47,077 ft"
eduardosorensen,3,23:32,2015,54:24,2016,1:59:13,2016,4:44:04,2016,"1,474 mi",231,191 hrs,"105,233 ft"
clebercosta,9,9:31.8,2017,33:05,2017,2:00:13,2016,4:41:03,2016,698 mi,126,72 hrs,"14,199 ft"
runliperun,13,19:27,2017,42:19,2017,1:32:12,2017,,,"1,903 mi",660,264 hrs,"44,629 ft"
binhopires,14,24:47,2013,52:42,2017,1:55:36,2017,,,"3,659 mi",357,323 hrs,"90,581 ft"
jorgefoppel,14,22:38,2017,43:52,2015,,,5:26:13,2017,"4,593 mi",396,433 hrs,"43,776 ft"
rebaixecar,14,22:07,2017,48:45,2017,1:53:44,2017,,,"6,224 mi",549,507 hrs,"83,799 ft"
Pedromaof,14,11:47,2017,41:06,2017,1:45:03,2017,,,"3,650 mi",317,289 hrs,"49,439 ft"
RafaelAlves2157,14,18:01,2017,40:27,2017,1:32:55,2017,,,"1,054 mi",168,135 hrs,"25,049 ft"
6e19b629-f2e2-4f2a-87ad-24a8721767fa,14,,,,,1:52:58,2017,,,410 mi,62,57 hrs,"8,200 ft"
gilbertgomes,14,23:09,2011,44:38,2009,1:33:27,2010,3:08:10,2012,0 mi,0,0 hrs,0 ft
durvalpaiva,14,19:26,2016,49:47,2017,2:05:05,2017,,,461 mi,150,86 hrs,"17,818 ft"
Ederson,14,26:29,2016,56:29,2016,2:06:07,2016,,,459 mi,85,74 hrs,"15,607 ft"
0249c25e-aa7e-4c5b-8cfa-aefda93695af,14,26:03,2017,1:01:52,2017,2:32:16,2017,,,323 mi,116,64 hrs,"10,341 ft"
JeanzinhoTri,14,19:20,2017,40:44,2016,1:41:30,2017,,,"3,241 mi",248,234 hrs,"127,339 ft"
RicardoCesar,14,26:07,2016,1:03:57,2017,2:20:35,2017,,,400 mi,135,79 hrs,"12,003 ft"
sidcleybarros,14,21:52,2015,38:56,2016,1:49:15,2015,,,"1,018 mi",66,69 hrs,"16,791 ft"
magoolin,13,21:13,2017,49:00,2017,1:48:01,2017,3:47:28,2017,"3,742 mi",582,383 hrs,"105,622 ft"
vanderson2510,13,20:52,2016,47:20,2016,1:50:47,2013,3:59:52,2014,"1,048 mi",219,138 hrs,"19,934 ft"
Allan_Diogenes,2,25:29,2017,52:27,2017,1:56:24,2016,4:14:27,2017,"1,269 mi",268,197 hrs,"31,668 ft"
Amandanascimento,2,,,,,2:19:11,2015,,,398 mi,193,171 hrs,"11,084 ft"
richardsonmarcha,4,2:31.6,2015,5:22.6,2015,1:04:41,2015,2:41:23,2013,"3,097 mi",284,412 hrs,"122,234 ft"
Albertocfsilva,7,21:49,2016,46:37,2016,1:49:55,2016,5:26:59,2017,423 mi,84,84 hrs,"22,496 ft"
LinharesRunning,8,21:27,2018,42:28,2016,1:32:14,2017,3:46:18,2017,"1,310 mi",266,193 hrs,"53,985 ft"
andersonoliveira_,11,20:47,2017,45:46,2016,1:40:12,2017,,,"1,868 mi",431,312 hrs,"40,195 ft"
wwwafrfb,14,20:51,2017,43:20,2017,1:33:04,2017,,,"9,158 mi",649,750 hrs,"246,854 ft"
Airton_Moraes,14,1:44.3,2016,33:18,2016,2:00:10,2016,,,737 mi,120,108 hrs,"14,239 ft"
MarcelomFernandes,14,26:29,2017,55:11,2016,2:06:28,2017,,,625 mi,144,111 hrs,"8,626 ft"
pherdinanda,14,,,56:09,2017,2:03:49,2017,,,465 mi,120,90 hrs,"13,746 ft"
aleimperial,14,22:48,2015,45:03,2014,1:46:39,2014,4:34:02,2016,300 mi,52,49 hrs,"10,746 ft"
GuilhermeGuido,14,11:39,2016,36:30,2013,1:19:15,2016,,,"11,705 mi",801,855 hrs,"316,879 ft"
Israelnogueira,14,22:27,2017,55:12,2017,2:02:15,2017,,,224 mi,92,54 hrs,"5,745 ft"
Caiocdo,14,20:39,2016,46:31,2015,1:46:50,2015,,,154 mi,26,23 hrs,"3,004 ft"
065e8431-d158-4d7f-b0d0-8036d048f72e,14,17:37,2017,,,1:21:34,2017,,,"1,069 mi",137,130 hrs,"20,275 ft"
emersonferro,13,22:30,2017,44:40,2016,1:38:48,2017,3:26:17,2017,"1,288 mi",176,178 hrs,"27,116 ft"
DemetriusKM,14,22:20,2017,48:58,2017,1:48:04,2017,,,880 mi,158,133 hrs,"24,016 ft"
dicksonsantos,14,21:29,2015,43:21,2014,1:48:36,2015,3:51:51,2014,457 mi,91,68 hrs,"12,129 ft"
littlegain,1,23:43,2017,45:21,2017,1:58:43,2017,,,"1,703 mi",174,311 hrs,"97,468 ft"
AlexFKo,1,23:45,2017,48:27,2017,2:01:22,2017,,,"1,498 mi",300,222 hrs,"45,882 ft"
nugged,4,24:27,2013,49:01,2013,1:48:48,2014,4:40:15,2013,,,,
ange-runners,4,22:13,2015,45:24,2015,1:39:25,2015,3:49:40,2015,"1,143 mi",170,214 hrs,"655,344 ft"
crabian,10,20:02,2017,41:40,2015,1:33:11,2016,3:15:36,2017,862 mi,146,135 hrs,"22,362 ft"
Alberto50epassa,11,20:49,2014,44:51,2015,1:39:35,2015,,,300 mi,59,40 hrs,"3,261 ft"
Alexander-Nuske,11,22:26,2017,45:56,2017,1:51:19,2017,3:48:31,2017,610 mi,90,96 hrs,"4,976 ft"
Simadreta,11,21:12,2016,43:46,2016,1:38:01,2016,,,635 mi,102,112 hrs,"50,986 ft"
jsherfinski,14,30:03,2016,1:06:43,2015,2:33:16,2014,,,763 mi,371,183 hrs,"14,191 ft"
KristySherrod,14,49:37,2015,1:45:33,2015,4:30:16,2015,,,7 mi,2,3 hrs,246 ft
Sher!,14,28:11,2017,57:46,2017,2:09:07,2017,,,383 mi,112,78 hrs,546 ft
s.emerson74,14,22:20,2016,47:44,2016,1:43:18,2016,,,678 mi,113,97 hrs,"18,506 ft"
Adam_Barnes,0,20:13,2017,41:20,2017,1:44:38,2017,,,"3,106 mi",685,547 hrs,"36,175 ft"
tylrsmom,0,27:33,2017,57:46,2017,2:27:40,2017,,,"1,718 mi",320,224 hrs,"21,802 ft"
AliceBeary,5,27:20,2014,57:39,2014,2:09:38,2016,5:54:34,2013,632 mi,134,129 hrs,"5,875 ft"
dvstewart,11,24:06,2016,53:22,2016,1:50:55,2015,4:48:43,2016,549 mi,156,89 hrs,"18,987 ft"
BrianAbner,1,21:03,2015,43:56,2015,1:34:00,2015,3:55:54,2016,"1,970 mi",504,431 hrs,"105,992 ft"
JoyRunGirl,2,21:29,2017,47:17,2017,1:51:49,2017,4:01:53,2016,"1,556 mi",214,244 hrs,"85,066 ft"
a1parrott,3,24:01,2012,1:53.2,2016,2:00:05,2012,,,,,,
dizneerunner,5,35:40,2015,1:20:47,2015,2:52:48,2013,7:13:05,2015,338 mi,109,91 hrs,"4,169 ft"
c4204da6-3df2-41f8-b06c-4428402ff97f,3,25:08,2017,51:25,2017,1:55:13,2017,,,95 mi,54,51 hrs,"1,653 ft"
andreynabiev,4,18:22,2017,37:21,2017,1:29:27,2017,,,"1,705 mi",345,244 hrs,"41,912 ft"
GonzaloE,14,18:59,2017,39:47,2017,1:27:49,2017,3:44:00,2016,"3,856 mi",417,417 hrs,"119,137 ft"
jaime.aguayo,14,17:14,2017,38:36,2017,1:26:56,2017,2:54:36,2017,"1,011 mi",194,126 hrs,"35,371 ft"
larsivarhenriksen,14,18:59,2015,42:06,2015,1:40:45,2016,,,"1,137 mi",233,158 hrs,"33,009 ft"
krestinin,13,21:04,2015,45:40,2014,1:41:34,2014,4:27:02,2014,13 mi,11,8 hrs,597 ft
barvinsky,14,17:33,2015,,,1:19:26,2015,2:49:49,2016,"3,484 mi",494,401 hrs,"111,873 ft"
katrina_5,14,,,,,,,2:57:59,2015,"3,350 mi",616,442 hrs,"88,482 ft"
sashich,14,27:17,2013,51:42,2014,1:46:31,2014,,,0 mi,0,0 hrs,0 ft
CHUNIMUNI,13,18:18,2016,38:37,2017,1:23:44,2016,2:58:47,2017,"1,464 mi",245,213 hrs,"54,609 ft"
AndreiVasyutin,0,22:38,2017,46:38,2017,1:49:47,2017,3:53:19,2016,"2,225 mi",318,313 hrs,"51,585 ft"
Andrew_Lavr,0,18:39,2015,36:30,2014,1:22:25,2014,3:01:24,2013,0 mi,0,0 hrs,0 ft
effrenus,1,19:57,2013,40:26,2013,1:29:38,2013,,,0 mi,0,0 hrs,0 ft
Ogienko,3,22:06,2018,45:41,2018,1:44:12,2017,3:56:40,2017,"2,563 mi",371,531 hrs,"77,175 ft"
Maksim_M,6,18:26,2015,38:24,2017,1:22:51,2017,2:55:44,2017,"2,907 mi",264,304 hrs,"69,616 ft"
PavelSid,8,23:06,2017,46:51,2017,1:41:25,2017,3:52:24,2017,"4,260 mi",489,500 hrs,"127,087 ft"
AlexEg1984,9,19:18,2017,39:24,2017,1:32:38,2017,3:26:16,2017,"1,840 mi",546,390 hrs,"48,796 ft"
sun4elo,10,20:48,2017,43:47,2017,1:50:11,2016,3:48:16,2016,678 mi,130,108 hrs,"23,799 ft"
andrukon,11,23:25,2016,48:02,2016,1:42:28,2016,,,"2,096 mi",317,340 hrs,"33,187 ft"
