user,level,share
titanyo,14,True
Mikele.bisanti,14,False
ucines,14,False
TOTO1512,14,True
b6d3f21f-6c03-4428-b5ec-3a1a35ec4896,14,False
GiantAttack,14,False
fracanyon1981,14,False
ntonio78,14,True
Alian1965,14,False
CiroGreco,14,True
cocomen,14,True
elioghetto,14,False
alphaproject,14,False
Vinc_Fit,14,False
angelonobile76,14,True
Nobilfreccia,12,False
Giovarun4free,13,False
808e7625-f587-4eec-8ddc-ed8bcb3e2062,14,False
AArmandinoCoppola,14,False
Tigerrunbaby,14,False
Denyvale,14,False
Divo31,14,False
donatoparisi,14,True
EleSpartana,14,False
1982francy,14,False
francisco1982,14,False
GioFR,14,False
Il_Delicato,14,False
Buby86run,1,False
c9c56661-7357-4add-b8e1-897f5c80c914,2,False
alessiospelletti,3,False
AlexBerto,4,False
10ucci,5,False
AleAten,6,False
959401f8-1581-450b-99af-b61672079c6b,10,False
andreacavallini87,1,False
lorenzo_64,3,False
andrea85bianchi,4,False
e0d27c44-7aae-44fc-af13-9a6fbc3ec7f3,5,False
Fedechico86,6,False
dbennewitz,7,False
Mars87,8,False
3c31654e-a4b1-48d3-b554-2c5dfb1dd689,9,False
79fc5d1d-fcdc-4254-b674-fd3497fe6c5a,11,False
7240fbde-b308-48cf-8ad7-1f290dde15c8,12,False
Ila75,13,False
alessandro.polenta,14,False
AlessioPix,14,False
ChiaraVi,14,False
Cristian_Magrini_Nubess,14,False
Francesco.2014,14,False
Fruatalupi,14,False
Kiara85,14,False
LisaLenzi,14,False
Acaccia,0,False
andystone72,0,False
andrewcguenther,0,False
adam380_2006,0,False
qudasiowa,2,False
MLampart,2,False
Yooasia,3,False
white78,3,False
AgaSD,5,False
BinkiPL,6,False
BinkiMama,7,False
dariuszek,8,False
AbdellahHAMDAD,9,False
AnaWu,9,True
2225wt,11,False
Luccy79,12,False
darbek48,14,False
3a99eb7e-8a7c-47e1-b7e7-bbba9dfbb73f,14,False
pachutp,14,False
IzaCigert,13,False
Leszek.G,14,True
radasdm,14,False
Latajacy_Holender,14,False
kamilexus,13,False
Agnieszka4740,14,False
rozgryf,14,False
Agnieszkaa,0,False
Bandrzej,1,False
adam121,2,False
Andrewgrahon,3,False
Kostekmar,4,False
IwonaKowalska,6,False
c68ee4dc-62f8-4137-81b5-5fb6051e9adb,7,False
ASZCZYPIOR,9,False
ArekOss,10,False
ArturKot,11,False
259106ff-e08e-4031-8796-9311afbb2bd9,0,False
5bc5e47d-4d7c-443f-89d6-1f9adf5e86d7,1,False
0f03da5c-29b8-4241-9f61-bd11cc26e0cc,2,False
majbike,3,True
Wikary1985,4,True
WolodiaB,4,False
Marzena93,6,True
47f271e8-81d9-42cc-8a39-c1afe57af606,8,False
Graf74,9,False
Artur_Piedo,11,False
Dexter0s,12,False
LukaszPlewnia,13,False
kamil_skoneczny,0,True
danielkramp,1,True
5349fa4b-f810-42ba-97c9-827569249dd4,2,False
Yaropolska,0,False
1823c0aa-06ef-4f1f-9c4a-eee7c1e121d3,0,True
CUBEJAWORZNO,1,True
TomaszG,3,False
BrodaTT,4,True
94b5f7f3-aae3-4b1e-98db-5007a248a272,5,False
Czarek691,6,True
DamianAd,7,False
Krzepa,8,False
Mooke8,8,False
Jezza91,9,False
zibibiker,1,True
bartg,2,True
monjac1,4,False
danisiat,5,False
MisterBigE54,0,False
tylut,0,False
BiegoOla,0,True
Tomek_A,2,False
Redbull12,0,False
karwasza,1,False
AgnieszkaJa,2,False
d787c2eb-84e7-4d76-b307-3882d2db8d68,5,False
Aflyflying,6,False
GosiaGosiaM,7,False
f2885b5b-e91d-4eab-8e17-0aab50b0b0c5,0,False
63609a77-0103-46d2-a9d7-8a47f347d2a8,1,False
jacbosz,2,False
b49e069c-2d61-4426-bb6a-2ea85aaabc91,3,False
SlawekUrbanskiFTI,3,False
00cccfb6-51c4-415e-90a0-40f4fce2c30f,5,True
Poza_sfera_komfortu,1,True
a5d7a698-984c-44a2-9a1f-cc852c7e2037,2,True
pchojnac,0,False
endrju93,0,False
Bartibart,1,False
Prezip,0,True
kaktusracula,2,False
glovertrotter,0,True
AniaMarysia,0,False
chris77dab,0,False
janekw33,1,False
grzegorz_74,1,False
ActiveMen,0,False
Darasto20,1,True
taliban86,1,False
Kita004,2,True
Bellixedda2016,3,False
CrazyDave666,3,False
De.Vern,3,True
Andy20623,4,True
sloncie,0,False
Tugalynx,1,False
kasia.runtheworld,1,False
4852suyu,0,False
MadeleineRuns,0,False
AcassiaFlor,0,False
Acevedo8609,0,True
LeonieSpence,0,True
ariceroni,0,False
801nori,0,False
abhi123jit,0,False
Alexalexalex9,1,False
corymeister3,2,False
AngelaFeng,3,False
Caroon,3,False
Zahra12,4,False
HeikeSchwob,0,False
Chanel76git,2,True
KathrinGit,3,False
ronlette,3,True
chriSSor,4,False
andrebogdan,5,False
LarsCS101,6,False
bandstahl,7,False
HeikoKempf,8,False
1617eec0-5b27-4ba1-bc71-fee1ef83fa6d,10,False
Rb011266,12,False
506306f4-0a36-43c0-bf24-49925d0e9845,12,False
Its_me_anke,13,True
ClaudyF,13,False
CountrymanDD,13,True
BlackChecker,14,False
00015034-c67f-4889-827a-7eb8472d7110,14,False
ConciergeOnTheWay,14,False
JanKulik,14,False
Jensreiner,14,False
Jens779,14,False
lohmydd,14,False
f4a64893-f821-4a72-9cae-19ef776b98c4,14,False
a7e38c74-7b3d-48bb-a57f-7e0aafa6910c,14,False
Renelein123,14,False
a465f2be-d9e6-47d3-b5a4-5feec4daa2e6,14,False
Uli_N.,14,False
Silkwing,14,False
4be3ba13-27d3-4f27-bcae-1e1bd86c04fc,14,False
Matze.708,14,False
DDRS3010,14,False
SteviEtienne86,14,False
Supertrapp1,14,False
Syconic,14,False
SvenOEM,14,False
cffab2f1-b4be-41ef-8204-66d8cc00dde0,14,False
thomas.frost,14,False
Tina-Geraldine,14,False
ToniTouch,14,False
p.jaehne,14,False
241afecf-5da7-47a1-b6dc-2fddab9d5b46,13,False
Sporty+D,13,False
5372b609-d2ae-4f9d-a69f-3d45ec47eaab,14,False
OliverFunke,14,True
RicoA.,14,False
Spitzel11,13,False
Andy1953DD,14,False
2890671a-718a-4a59-852a-1879b8cc6719,14,False
macho11,14,False
zampano1411,13,True
joysimonalessiacorbinian,12,False
Terencehill300,11,True
HST55_CH_VS,13,False
LunaPuppe,13,False
5e780464-465d-4818-8819-852612faf77c,14,False
BenReilley,14,False
Kirsten1207,14,False
MarioRiedel,14,True
Markus197516,14,False
MattheMink,14,True
Michel101211,14,False
2f837798-a5d4-4bee-8d9a-846228669379,14,False
Navinia,14,False
Thskorpion,14,False
W_o_ll_e,13,False
Chickamagalur,14,False
Claudine1678,14,False
Dainisdati,14,True
ca26ea4f-9b49-4fa6-b140-5ea0745b225c,14,False
Donald1975,14,True
joeseph05,14,False
My4boyz2001,14,False
Psuelyn,14,False
Thin4MeTimmyD,14,False
ValleyMom64,14,False
VickyQuinn,14,False
erige,14,False
jenlweaver30,14,False
walkgirl,13,False
ankada,13,False
Bessermann1,14,False
a5d0134c-fce4-4b0a-8f77-0f99c4b90833,14,True
LineIbsgaard,14,False
SorenPlanck,14,False
MikaylaSN,14,False
szuzsiii,14,False
89fdfa2e-8330-4aa5-aedc-996126989707,13,False
68bc8549-ff59-42ad-9775-6ec783dcd214,14,False
7f2b8735-8d0e-409a-820f-f637846e5872,14,False
Jahar30,14,True
c29aa94b-8810-4271-8c1c-5b734a68f3e2,14,False
c9da506c-eea9-4089-b975-8f90d1b26fc6,14,False
NorbiNorb,14,False
ad377223-41df-49f4-baa0-ea0872d3fb53,14,True
Screwi,14,False
frauztazzziii,13,False
ChristianDortmund,14,False
FitnessFunGroup,14,True
HelenMeakin,13,False
ClaireElizabeth2014,14,False
GetfitNia,14,False
Livingwell44,14,False
Valiere1,14,False
lendertoo,14,False
Andrew.A6,14,True
Bsdragster,14,False
Dick326,14,False
Laly305,14,True
Felipe_Abbud,14,False
Phoenix_the_Kid,14,True
e9ae7799-34ee-4fb3-a3d2-c02e06f8b154,14,False
Spectype,14,False
Musichic19,14,False
enrique1374,14,False
runnerdonahue,14,False
ad637f62-40d7-4dc2-b894-91933e883458,13,False
kingstefke,12,False
herrchen,12,True
Marek1981,13,True
Florian-Neuschwander,14,True
Kruschi1972,14,True
Lissy91,14,True
Martinpranter,13,True
miprant,14,False
frankfurt77,11,True
4fbaaf42-85bb-4d72-92d8-f4481403d13f,10,False
Bauchbert,10,False
Marcel9979,11,False
Biancakitze,12,False
magicflair,13,False
Radek_MUC,14,False
Fouly,12,True
HeshamMassoud,13,False
c39315a6-ef26-4446-91ab-cba918d1c4a1,14,False
lojzatran,14,False
9d5b96b5-8542-4992-98e9-51a9270eb31f,14,False
MohamedSekkina,14,False
690b2ba9-98dd-4782-8531-56442c9c9452,14,False
sven.mueller,14,False
flosse1989,14,False
Nadezhda_M,14,False
Sigita42,13,True
branog68,14,False
peter89,14,False
H2flO,12,False
Boennier,13,False
AlexandruCrN,14,False
Floschie,14,False
deutscher-bursche,14,True
schlingo2000,14,False
Foxlight312,14,False
JohannesFrey,14,False
KaiHamburg,14,False
.Kashi.,14,True
1cd1331c-ec59-4e09-bc80-94c5310a64e0,14,False
Lenschn,14,False
Manuela117,14,False
MarkusMalz,14,False
Martin_Candide,14,False
fungadget,14,False
Mosinger1,14,False
Prinz_Laufschuh,14,False
klatsche05,0,False
hevw910,1,False
francoistlshh,2,False
FabsSpeed,4,False
donduble,5,False
ac925bb1-6d8f-4466-9ea2-51e8f1c431ff,6,False
76AlexB,0,False
ironroth,2,False
TinaBT77,1,False
UteB59,1,False
AlexJerli,0,False
Anderl81,1,False
SR234,1,False
Schlammi82,1,True
aea21130-1333-4222-bdc2-1038e88416ba,2,False
9f48b26c-1888-42ad-96b4-2335eef898b7,2,False
BirgitSchmalzbauer,2,False
Cemalettin,3,False
HaraldEnglerth,4,False
AkliluMehari,5,False
Andepopande,5,False
Alathink,6,False
Aleks_88,8,False
MoBoi,11,False
85a13675-6f70-428c-8fd7-e3c0493e1598,10,False
iBernd,8,False
Alfredo1994,9,False
Anbo76,9,False
mabo555,10,False
massalu,9,False
ChristophOechslein,9,False
689328df-6043-4453-88e2-306d746b9624,9,False
SubZero72,10,False
Fruchterlebnis,0,True
Lookheed1,1,False
DnlBr,2,False
Hajo_EF,3,False
AntjeHellgrewe,4,False
delta.machine,4,False
4967a1d4-a928-4e49-bcd2-294606173242,5,False
d6875323-77d9-4956-9a0a-cc9a58eae223,6,False
efgt9,7,False
KlausineKleber,0,False
LeFrum,0,False
ManuelRoeder,0,False
22817975-0192-459b-99ef-e3cb446ab964,0,False
binder_b,1,False
BASTIAN.BINDER,2,False
Bruchpilot,2,False
d7eb0c80-fdc3-4bbd-865f-e5424451fb02,3,False
MarcLussi,4,True
navgone2,4,False
MihaiIlies,3,False
ale_faurica,4,False
ce5649ee-957a-4ff3-9822-d3e8e8ed8b05,5,False
b239dff7-2e45-4ff1-943a-67f36a14442c,6,False
AlinaValean,7,False
42346b94-3ce9-4f68-af01-4159fdb64cb7,8,False
f88fcd14-c688-4ee4-af21-b62d50e745f1,10,False
8ed4805f-4e9b-4388-8d77-85390efb38fd,9,False
BalasanAndrei,9,False
andrei.gligor,10,False
BogdanIacob,11,True
4aa89872-278b-446f-a845-4f8a2b1f57a7,14,False
cristi.florea,14,False
ccfde69f-4175-4715-ba97-58d4656888c7,14,False
biciclistul,14,True
anamaria_pleter,1,False
4run.ro,2,False
AdrianComan,2,False
Andreivd,3,False
Kanec,6,False
dusanzemlik,7,True
BogdanHu,1,False
BogdanLG,2,False
antoniagrigorova,1,False
Alexander_Srandev,2,True
eb6db575-2847-4336-985e-9e87af8f4bc8,3,False
663fc7b3-28a6-4bca-ae1e-503bf7045a46,4,False
A.A.Runner,3,False
18dc2a89-2c5f-41d7-9ff6-aca8fc77cfd0,0,False
5310ae91-750b-44d1-ae75-38e17fb47ab8,4,False
ajdamustafova,5,False
ElenaNG,6,False
41e77881-1739-4994-9466-aa561db86dcb,7,False
Arkov,8,False
drGeos,9,False
Keketo,10,True
RJordanov,10,False
VesselinaJo,11,False
38a2efc1-8d12-4812-b143-ac62d5943d3d,9,False
5a290078-e8c7-4e83-ae9e-ab336f3a4b06,8,True
c5a06b0d-7062-4090-9399-12bfa1cd4970,10,False
Angel_Bachev,12,False
an_toanet,0,False
2c80916d-98e6-4bb4-8c5b-c8e7dff05e33,0,False
9b0dadff-ab2f-448a-9c01-7d2118624569,1,False
25e448e5-a51f-4f61-b49f-7699d339e9b3,1,False
pepsiko,2,False
AndreSwartz2507,3,False
ChrisLotterZA,4,False
RugbyAgent_Ant,5,False
aadaamskii,0,False
candythechaser,0,False
CannisWong,1,False
Dosensammler,1,False
GBNavarro,1,False
chriscolley_uk,2,True
Coco559,2,False
alexbrun,1,False
1a088571-9c44-4959-be99-c3585b9ecbdf,1,False
Scout40000,1,False
Cywild,1,False
keruken,1,False
808_Runner,2,False
alexandrialm25,2,False
Chickenchan,4,False
HenriGeek,4,False
87c2d188-0036-4e4e-81a5-078436c66529,5,False
Belinswa,6,False
DalemariSwanepoel,7,False
Henno008,9,False
9a3f5b5b-5aef-49d6-bfec-b800116601b5,10,False
PietSwanepoel,9,False
pieterbiotech,10,False
BenWicks,11,False
barrynew2,13,False
Jayxs,0,False
ReneNel,0,False
CBDavel,2,False
Firemeister1,3,False
LFranzsen,4,True
TOKYO3991,5,False
Wannabe1.1,6,False
DriaanOberholzer,7,False
Conrad_Stander,8,True
vandenheeverchristo,9,False
Germa21,8,False
ACMyburgh,10,False
sarahvdh88,12,False
ChanelleK,10,False
TALALEXPRESS,9,False
bdofin52,10,False
Angeloturbo,11,True
Simonerighetti,12,False
SALBAI53,13,True
drhxs,14,True
romuald.lavaud,14,False
bikejose,14,False
tallpaul58,14,True
Liza33,13,False
Jacopo91,14,False
zeus2006,14,False
elia,14,False
enrico.perlini,14,False
fpozzebon,14,False
folla83,14,False
MatteoArmao,14,True
giorgiorte6,0,False
andrearte,1,False
Fabio-Daniela,3,False
Pai1971,3,False
robyvava,3,False
FabioMak,4,False
lisab.79,5,False
alepuk,6,True
AndreaLanfranchi,7,False
7f041ce9-d3d6-4db4-ba32-3626f857c765,6,False
reclaro,7,False
93ae0225-1dd2-4a1a-b2c1-7fdf37b39d5d,9,False
Ilgrava,10,False
luckydonato,11,False
93859aac-3479-4688-8253-ed738478cf3c,12,False
ioPaolo,12,False
6152e851-d08d-4325-b144-3d724f4d1968,11,True
enzogiovetti56,12,False
lucaagosti,11,False
aliciaghinelli,12,False
Emmazanirato,14,False
GiuseppeLasorsa,14,False
IronGusta,14,False
MatteoPezzati,14,False
Matty.03,14,False
MichelePezzati,14,False
cincinna,14,False
EleSqueri,14,False
bonini88,14,False
WondetPat,14,False
rocco.cavalli,14,False
Alessandro.Giovinetti,14,False
corradiniivan,14,False
markkappa,14,False
TITE85,14,False
barbara.bocchi,13,False
tetolion,14,False
0912363e-9007-4a4a-b7fa-f3f2f59825ba,0,False
DaniChiarelli,2,True
Laky1997,2,False
andreamacrelli,3,False
bissioni,4,False
aimone.dalpozzo,1,False
andrew.awb,2,False
Andreafoto,3,True
IronDario74,3,False
akal71,4,False
Gu_Lash,4,False
timetraveller44,5,False
00f369dd-a54e-4b72-b4a5-eae84b314314,6,False
14356537-378c-4c10-bdb4-f09c93f3441f,7,False
fringuelli80,7,False
alexmela78,8,False
Uberalle,9,True
d6132615-6a9f-4d20-b724-9eac945a00a4,10,False
Andreavezzosi,10,False
Jacopo_Mori,11,False
Alessiolami,12,True
MarcoMandorlini,12,False
80523cec-7b03-4210-979d-c9370682e0bf,12,False
garminlucy,11,False
werenzo,10,False
AlePetracchi,11,False
FabrizioLombardoisme,12,False
Alfredo43,13,False
meme83,14,True
StefanoSordi72,14,False
a8fbbe77-6891-443a-b29d-dcc585c3af05,13,False
Churky,0,False
zuduck,2,False
552343c4-7b07-46be-9856-2c5c7cfbf095,3,False
andreavianello84,5,False
cristian_sandri,8,False
AleZanca,9,False
Pontani_Leonardo,10,False
Davideverzella,11,False
Alessiocrz,12,False
Alessandroiezzi,13,False
procaccini.a,14,False
Bucillo,14,False
Granchio1977,14,False
Lorenzocr82,14,False
LukaList,14,False
PeeDeeGee_,14,False
simoneMantolini,14,False
Stefano_Zappacosta,14,False
yurilupidii,14,False
cammello80,14,False
caribu80,14,False
fracchezzo,14,False
sikett,14,False
bob.alex,13,True
andreaciro,13,False
Andrea_Sargente,14,False
arnaldo_saquella,14,False
cer86,14,False
caddacla,14,False
Claudioks34,14,False
c927ca05-e247-4a0e-afe1-df277b889909,14,False
NandoDP,14,False
FabioCaps,14,False
AndreaMarinelli,13,False
DaniloDiDo,14,True
babmat,14,False
tuttogian,14,False
penultimo,14,False
0b17d04f-d8aa-414a-8d9c-15dd022f48fb,14,False
MatteoM84,14,False
Riccardo.P,14,False
tranky76,14,False
enzo_db,14,False
lorenzolivello,14,False
luciogirinelli,14,False
maruccisan,14,False
Ciancio99999999999999999,13,False
Clemirt,13,False
Daniele_Toro,13,False
DomenicoChiavaroli,14,False
Fabio_Rastelli,14,False
MRCTTR,14,True
marcomarinellii,14,False
PietroFelice,14,False
mascia86,13,False
gianluca_carlone,13,False
ilariadelegmail.com,13,False
lan.giordanolibero.it,14,False
9cdedf00-dbcd-450a-ac4d-44321cd19f32,14,False
pandeleo,14,True
Olghina83,13,False
PaoloT78,13,False
Pittore76,13,False
Stefanoleeds,14,False
alebuc,14,False
Carlorunner74,14,False
Veronica_Cinelli,14,False
Yari_Iurlo,13,False
dentmari,13,False
simods,13,True
albaaraujo,14,True
Ferracs,14,False
SimonDC89,14,True
Tiziano75,14,False
SabriMani,14,False
valentinagr,13,False
_Alessio_,14,False
Domenico.,14,True
gigiper,14,False
giuliaDM72,14,False
federico_ilbiondo,12,False
darionenazionale,13,False
Alessa_ndr0,14,False
CiuffoDiMimmi,14,False
Rs587,14,False
NutrYandy,14,False
pierre-brohez,14,True
AlexMonte,1,False
01a889d4-65b2-4b25-aa11-5631cda3f36e,2,False
CHIARETTA.82,1,False
509a6ff8-6034-46a0-9602-3ed48ea4f38f,2,False
memento,0,True
davirun81,0,True
AlessandroM80,3,False
7f2e23c1-f9e7-4c32-ad76-0d4def36ee7a,4,True
zuffra,2,False
08c4576e-ede1-48ad-90d8-845cbde93d15,4,False
Synyster85,6,True
cavazda,6,False
Alessiodigi,7,False
fpiras.78d10,9,False
chierchia_65,10,False
Delmix,0,False
alexbolina,6,False
AndyMag,7,False
AntonellaRun,8,False
vercingetorige71,0,False
Enzino1,1,False
e509ba84-5952-4123-950c-661516676c0c,0,True
DjEddy,1,False
DanieleChiarelli,0,False
AlessandroSantomarco,2,False
Pino87l,3,False
Dinoscheggia,4,False
perricosta,5,False
Ezio.De.Feudis,6,False
anfi77,8,False
0f03d7fb-bf7c-48ae-80a7-7d344d5bcb98,11,False
DeniseMao,11,True
Aleec,12,False
matteobimbatti,13,False
AlessandroTomaiuolo,14,False
1f681e01-2307-4e04-93b5-3f21e715f322,14,False
Bottu71,14,False
michele40run,0,False
Mattia74,0,False
12599853-adae-4ad7-9f8a-b658074b7fe8,1,False
dbd08388-faed-48af-83c0-3480df6cac72,1,False
ValeriaRe83,2,False
JUSEPPE,0,True
Difre,0,False
zenygata61,1,False
AlexQuaia1991,3,True
Elias-fe,3,False
Gionagarmin,4,False
giorgia.marchini,4,False
rizula,4,False
Ambra77,5,False
Giulio1979,6,False
Andrea_Rosati,5,False
bonfante91,6,False
formy77,7,False
olmissimo,8,False
albertoperetti,9,False
Fender81,1,True
0d5749c8-e9c3-4a84-a84c-ba16d486dda1,2,False
Fargo-man,3,False
andreacotonpassarella,4,False
galanix71,5,False
skilledgolfer,6,False
GNEK77,7,True
GiuseBruneo,8,True
pinna1966,9,False
04736,10,False
04736shes,11,False
DrZak72,12,False
Drzino,13,True
Bicio.,14,False
MAXFLYNET,0,False
tatone1,1,True
RobertoMenegatti,2,True
caroluca,1,False
DannyPoggi,3,False
str50,1,False
sandrinoshark,3,True
55x11,6,False
adamcoates,7,False
albito4970,6,False
bsquibb,6,False
earchontopoulos,6,False
javierariasgonzalez,6,False
MrPocksi,6,True
ad967561-9886-41a7-953e-e1654c551e9e,6,False
Alfonso.Bertoncelli,7,False
1cfce0a5-d08e-4610-8fcd-48482a0ae0d3,8,False
patrizia.borghi,8,False
fd80f65b-8fb2-477d-adc7-8a73af0b4fe0,7,False
DanielWhitelaw,0,False
0dadbd91-6e2e-4f4f-a1bb-6b2510008f41,2,False
dalla3,1,False
K80B,0,False
563ba2ea-267d-4b85-99ed-17f97f1efe92,1,False
KamalSondagar,2,False
emmalwadey,0,False
MarkComber,1,False
zakcomber,1,True
TiggerCarmen,2,False
westminster87,3,False
88f4ff6b-0e4f-4c5c-882d-8d8d50a5119b,3,False
Wiktoria-M,3,False
d905701b-1c42-4961-90e3-e45c3544afa3,4,False
a60ad38e-c195-4ebb-a977-1d44a9dbaf28,7,False
anulatara,8,False
Aniula,1,False
HETMANQ,1,False
jusia78,2,False
bc8f3197-cf7f-4ff9-a96d-b09da8cbbb63,3,False
907c5827-8ef3-4d4e-8a47-3fa426f9feb8,3,False
Duvel77,3,False
70369377-941c-4d8f-99b7-bfb4ac568cc3,3,False
19moon77,4,True
dembly,4,False
e18369e5-fe93-45b4-bf79-44241a6fee63,4,True
antonio.contu,4,False
JESS_ALE,5,False
Artinsoudmand,6,False
BaylorDoug,6,False
5ba55923-8b10-45a9-9475-2e709f57942d,6,False
CWood24,6,False
jlindhe25,7,False
jkhammel,7,False
ba195a9e-69c7-4f06-9445-f6a52c010997,8,False
RDBING,10,False
starlithvn,12,False
BadAssBreedlove,13,False
xtina.shaki,13,False
AmberN311,14,False
df38555b-cc0e-4cf0-867d-df343ec3baf9,0,False
405fitness,13,False
CynthiaH,1,False
a02840f6-30ee-4788-89c8-dd5ddbced88a,2,False
JennyManning,3,False
Debbie.lybarger,4,False
Lpierce68,4,False
Melarmstrong,4,False
Mikedub24,0,False
busycourt,0,False
Dhfowler,0,False
acam14,1,False
headcase,1,False
CatherineShelton,1,False
Rjaafar,0,False
dmcheah,0,False
Lbenton,0,False
AMarsman,1,False
cycologist99,0,False
TinaBealCrowley,1,False
44tguarno,2,False
3ccb5e59-6f67-415e-9a70-aca21c80d2f5,3,False
egleason147,3,False
CFTrimom,4,False
Betsald,5,False
fcae6d09-6e20-4b55-83a8-953628e8a632,6,False
1f2cf34d-2740-4792-a8f8-fcbe52987169,7,False
bee_rok,8,False
ashleygamba,9,False
dallaslynn,10,False
hellyontherun,11,False
bpodolsky,13,False
BethanyJ5,13,False
diazcristinai,14,False
doral877,14,False
oooopsydaze,0,False
QueenCorona,2,False
1Kelly,3,False
Dillon_C,3,False
QueenTTK,4,False
KatNap,3,False
Tcj853,3,False
NicYavelak,1,False
Jekibe,2,False
briancbender1,3,False
ChrisHaen,3,False
brosso479,4,True
Cmitchell7,5,False
Brian_Iwanicki,6,False
DonnaRossJones,7,False
Annatimof,7,False
Bolbat.ru,11,False
AnnaSharoyan,0,False
ArtashesT,1,False
1c55b05f-6548-4d03-bf15-271f0e929a98,2,False
aregarm,3,False
Arpik1,4,False
Aghassi,2,True
d2cfe3b1-9949-443e-b9e7-37eb58770e0d,3,False
pipan34,1,False
Aarnoud_Hoekstra,3,False
Casper_Blom,4,True
ArjendeRuijter,5,False
a55ed603-42be-4be7-9598-38b7401ba50a,0,False
JRNA1971,1,False
66e0cbba-5f70-4efc-8dcd-e1d94e7a3cf7,2,False
a7e23cb9-a599-489a-b615-81dd81807f3e,2,False
urreajp,2,False
cmfi,5,False
Ironciccio,5,False
gianvito.perta,6,False
Maxlocos,7,False
CosimoExtreme,8,False
Ari_90,9,False
5b10873a-38ad-4931-9be0-73bfc69062f1,10,False
7bd761d0-c21d-45df-9d57-c38128da2f68,11,False
eea85a3e-b4f3-45d8-9ee5-d2ccee88c3ac,12,False
alesplendido,13,False
DanteTognotto,14,False
4b8d9718-a565-4e1c-a604-e025ed68413b,14,False
gianlucatiberio,14,False
Ioana.81,14,False
Bb3_runner,0,False
5759036b-aae3-42f0-9952-d17ac5633269,1,False
82d54a12-07b7-4f83-93b2-92a451d2f165,1,False
Carlo-94,2,False
eea4632b-0ae8-42df-854d-8ca4e8568a13,4,False
Bosmat89,5,True
andreagreg,6,False
SANDRASTECCA,7,False
luca.monti75,7,True
g.zanna,8,False
enricotemporin,9,False
LucaF25,8,True
CarloKing,9,False
GabrieleV1986,10,False
ThomasNoale,10,False
Carlozin,9,True
-piran46,10,False
8ece07bd-8852-4129-af0e-585b7f9237a7,11,False
LucioFior1964,11,False
cristian0773,9,False
1cf3db75-249a-4dfe-b72a-ed2fbcb02ff9,11,False
Mauriziocycle,12,False
IPaILIU,13,False
roger.calzavara,14,False
carpetena,13,False
GeroAle,13,False
danielabnc,14,False
franz920,14,False
GiacomazzoStefano,14,False
antoniobotter,14,False
nonis.u,14,False
alebortocipre,14,False
marta80,14,False
zacco74,13,False
matteopamio,13,False
berrina,14,False
CharlieCBB,14,False
Cdalescalp,14,False
David1972,14,False
BozzoliMauro,13,True
catenabau,14,False
MauroGG,13,False
Andrea_Miggiano,14,False
BigMarescialletto,14,True
AlessandroTrabujo,0,False
FannyMiggiano,1,False
Giulius999,1,False
Gue8,1,False
Agocoach,3,False
Devisss,4,False
alextux,5,False
agarampi,8,False
cecilia.so,10,False
AdeleTignaPower,11,False
Andrea_Santoro,13,False
bea+runner,14,False
aded999f-5e50-45c8-a1b5-23b94fd80d4c,14,False
Sir_Enric,14,False
ironmanzi4,14,False
Francescatotti,14,False
bastaixos,14,True
meryarg,14,False
Scut,14,False
Ale.Armillei,1,False
AlessioFerraro,3,True
Adriano.M,4,False
Alessandro3985,5,False
5de228b1-5137-484c-b890-89320ec64efe,5,False
e.pacini1976,5,False
tillolo,5,False
al6060,0,False
colombone,1,False
Bruchecorre,2,False
72Giordy,3,False
albertomanzella,4,True
CarridoredelCielo,5,False
DinoSmartRunner,7,False
ilbuc_bradipoincorsa,7,False
manliogas,8,False
789a8def-d61d-40de-87d1-1776aef4dd49,2,False
alemanzi,3,False
rovera5,0,True
Rocks_mj,1,True
felix74,1,False
ButtiSkyrunner,3,False
carlocorti,4,False
AndreaRizzi1983,5,True
ale.muo,6,False
kaste88lc,0,False
kava_81,1,True
Daniele.V.78,2,False
Danko1974,3,False
Colafabio63,4,True
Albe78,0,False
Iena75,1,False
Btta,2,False
Elisabetta00,3,False
pibirex,4,True
Gbucci.86,5,False
ugobocchi,6,False
Alex_1477,6,True
Cla88ica,7,False
01b01d3f-822d-4e9a-91a8-3fd499fc040b,0,False
0c3ade21-6e9f-4dac-9d73-0989519ca4a2,1,False
antonio.autelitano,2,True
a765a1ef-6f16-4bc2-874c-dcaa076bcc67,0,False
Andrearunner_81,0,False
Creds,0,False
cauterac,2,False
francescomattia,1,False
donatoim81,0,True
Skipera,0,False
Elisettarock,0,False
Gianfranco7,0,False
Goisago,0,False
esaone,1,False
LauraRunningGirl,1,False
AlbertoVigneri,0,True
narilla26,0,False
pizeta76,0,False
cdulizia,1,False
ressousa,2,True
b8a5bfa9-9a38-429a-be44-bf6b779755f4,2,False
FabioG66,1,True
Nimbus2000,2,True
alssiaSig,0,False
AnaAnt,0,False
AndreaU76,0,True
grodzkaanna,0,True
BBW76,1,False
$utco,0,True
ale___40,0,False
Orutra11,2,False
4ad3e180-3583-477d-86b0-0505c79173f5,4,False
britismen,3,False
BarriPanceta,4,False
Cbarogon,5,False
Cellou1982,6,False
seyla99,0,False
BikeStationTravel,1,False
JesusBeret,1,False
elfenixdeezequiel,2,False
fe5e9288-8f16-4d81-a6f7-6297a517c37e,3,False
