user,level,5K,5KYear,10K,10KYear,half,halfYear,marathon,marathonYear,distance,activities,time,elevation
Muay_interr,11,30:04,2018,1:06:10,2018,2:43:24,2018,,,79 mi,20,16 hrs,466 ft
921a58cf-b6d4-459d-b95d-b8e2c7e9d5ba,11,29:59,2018,1:04:59,2017,2:29:45,2017,,,238 mi,56,43 hrs,"4,555 ft"
Jakkop,11,27:18,2016,1:02:33,2016,2:39:12,2016,5:51:05,2016,941 mi,224,198 hrs,"14,915 ft"
SuperBBank,11,22:46,2017,46:24,2018,1:48:03,2017,4:15:43,2017,"1,722 mi",323,330 hrs,"11,668 ft"
CHOK!!,11,30:55,2016,1:03:45,2016,2:38:41,2017,,,805 mi,140,99 hrs,"6,714 ft"
GOLF_Runner,11,29:14,2016,1:02:25,2016,2:33:33,2016,7:59:37,2016,0 mi,0,0 hrs,0 ft
JimSuchart,11,21:17,2017,47:13,2016,1:43:25,2017,3:39:16,2017,"2,523 mi",272,526 hrs,"49,311 ft"
AunJirapong,11,26:08,2017,53:47,2017,2:03:19,2017,4:33:33,2018,827 mi,103,151 hrs,"14,715 ft"
Navin_DeeDee,11,34:22,2016,1:11:57,2016,2:44:30,2016,6:39:33,2016,478 mi,127,84 hrs,"4,463 ft"
soboy39,11,26:02,2017,52:08,2017,2:08:45,2016,5:20:53,2016,759 mi,126,158 hrs,"13,710 ft"
thirayutb,11,24:42,2016,51:08,2017,1:56:18,2017,,,"6,426 mi",523,465 hrs,"118,940 ft"
TomTam2414,11,22:10,2016,46:18,2016,3:54:12,2017,,,252 mi,76,46 hrs,"4,124 ft"
kanit832,11,28:34,2014,57:24,2015,,,4:32:08,2015,964 mi,157,141 hrs,"3,002 ft"
thanaphol,11,21:52,2015,45:50,2015,1:48:42,2015,,,5 mi,2,1 hrs,27 ft
Aohwow,11,,,,,,,4:42:37,2017,"2,841 mi",317,441 hrs,"24,606 ft"
Chongaha,11,6:40.2,2016,1:19:50,2016,3:32:49,2017,,,"2,554 mi",156,173 hrs,"16,778 ft"
88dd0d0a-15da-40b9-b72f-6c78d578f42e,11,32:44,2017,1:20:00,2017,3:12:49,2017,,,666 mi,76,72 hrs,"19,501 ft"
Jaleesa_n,11,21:58,2017,45:14,2017,1:37:40,2017,,,471 mi,63,66 hrs,"4,640 ft"
SaberEvo,11,25:49,2017,58:17,2017,2:41:06,2017,,,"1,535 mi",95,141 hrs,"70,249 ft"
Sweet_Toffy,11,24:38,2017,54:08,2017,2:14:11,2017,,,719 mi,91,73 hrs,"8,448 ft"
worawut610,11,26:38,2015,56:29,2015,2:06:57,2016,,,"1,628 mi",141,135 hrs,"13,629 ft"
AnaAnnaAnnie,11,19:49,2017,1:12:45,2016,2:52:29,2016,6:51:02,2018,324 mi,93,123 hrs,"30,956 ft"
Chanya_Marieya,11,24:31,2016,56:07,2016,2:09:11,2016,,,529 mi,75,84 hrs,"6,791 ft"
dccb7647-92e1-4c1c-b1bf-a0698eacb28b,11,21:42,2017,44:48,2017,1:39:47,2017,,,419 mi,65,63 hrs,"32,453 ft"
sutisa_sang,11,1:06.3,2017,24:04,2017,2:01:39,2017,4:35:54,2017,,,,
jackken001,11,30:46,2017,1:01:46,2017,2:39:42,2017,6:19:15,2018,497 mi,135,110 hrs,"20,298 ft"
yingluck,11,30:27,2016,1:03:22,2016,2:43:31,2016,,,70 mi,21,17 hrs,"1,263 ft"
BeamTTR,11,22:17,2016,45:38,2016,1:38:40,2016,3:49:15,2016,0 mi,0,0 hrs,0 ft
Tle-tk,11,23:26,2017,47:49,2017,1:52:35,2017,3:56:47,2018,"1,076 mi",223,188 hrs,"5,766 ft"
Torz2,11,21:14,2016,51:17,2016,1:51:34,2016,5:17:19,2017,656 mi,133,174 hrs,"21,829 ft"
2ad6326a-5820-4c24-8290-4c9c7f85c5c7,11,,,50:48,2017,1:52:49,2017,,,206 mi,37,39 hrs,"10,087 ft"
pui01,11,26:35,2017,55:09,2017,1:59:52,2017,4:46:56,2017,"1,072 mi",188,205 hrs,"9,928 ft"
BiigApple,11,26:20,2017,55:21,2017,2:05:00,2017,5:35:59,2018,"1,119 mi",172,163 hrs,"10,220 ft"
widdy701,11,25:46,2015,52:31,2015,1:59:05,2015,,,452 mi,54,65 hrs,"8,968 ft"
pong4657,11,8:16.1,2015,20:05,2015,2:21:48,2014,,,"2,477 mi",158,183 hrs,"52,516 ft"
worachart21,11,25:46,2017,53:39,2017,1:57:56,2017,7:02:56,2017,"4,362 mi",230,350 hrs,"111,911 ft"
ERICMARINESTEAM,11,9:30.0,2017,25:52,2017,1:48:53,2017,,,"4,034 mi",235,262 hrs,"118,058 ft"
popmtv2175,11,23:11,2016,47:27,2016,1:47:34,2016,4:05:29,2017,"1,818 mi",223,328 hrs,"33,577 ft"
ipond,11,27:29,2017,56:04,2017,2:16:06,2017,,,"6,341 mi",217,414 hrs,"89,283 ft"
WacharaAU,11,22:34,2016,48:21,2016,2:04:11,2016,4:39:31,2016,631 mi,73,68 hrs,"4,157 ft"
thanakron,11,30:46,2017,1:02:46,2017,2:28:29,2017,,,"1,955 mi",184,202 hrs,"18,991 ft"
Phuvadon_PbbP,11,25:37,2016,1:00:17,2016,3:13:40,2017,,,834 mi,200,126 hrs,"13,425 ft"
chocky-,11,16:10,2016,45:18,2016,2:22:36,2017,5:42:16,2016,"2,532 mi",235,450 hrs,"70,427 ft"
Tom-NV,11,22:42,2015,47:29,2015,2:07:54,2015,,,450 mi,56,48 hrs,"7,141 ft"
6cb7fd08-446b-4dde-8c49-8a7e612631ee,11,26:13,2017,53:28,2017,4:54:34,2017,,,"1,317 mi",313,270 hrs,"73,025 ft"
Yo9889,11,17:20,2017,43:24,2016,1:58:20,2017,,,"1,702 mi",262,308 hrs,"53,985 ft"
SUP1njusticeTeam,11,27:09,2016,55:33,2017,2:27:28,2016,,,"12,905 mi",540,807 hrs,"122,725 ft"
RungJunG,11,26:16,2017,54:41,2017,2:06:35,2017,4:30:06,2018,"1,075 mi",217,210 hrs,"32,182 ft"
imMAYza,11,19:00,2017,44:55,2017,1:50:22,2017,,,"4,295 mi",386,402 hrs,"57,474 ft"
Pornc_r,11,27:48,2017,56:05,2017,2:03:26,2017,4:41:28,2017,"9,236 mi",328,602 hrs,"110,861 ft"
Torsevenfoursix,10,,,,,1:34:35,2015,,,"1,661 mi",309,256 hrs,"83,046 ft"
TanawatChong,11,19:54,2016,40:54,2016,1:37:15,2015,4:05:13,2016,"1,584 mi",216,322 hrs,"124,865 ft"
krittika_bee,11,19:30,2018,46:21,2017,1:38:49,2017,3:26:57,2017,"1,286 mi",185,242 hrs,"70,804 ft"
Mr.heng,11,19:21,2015,42:06,2015,1:37:02,2017,3:31:52,2016,"1,517 mi",223,230 hrs,"50,798 ft"
NattaOh,11,29:48,2017,1:06:58,2017,2:20:37,2014,,,396 mi,258,197 hrs,"3,038 ft"
Oung_teen,11,20:58,2018,43:16,2018,1:39:09,2017,3:26:40,2018,"1,395 mi",178,219 hrs,"18,025 ft"
alot.,11,22:09,2018,44:44,2018,1:42:13,2017,4:21:58,2017,"1,491 mi",275,235 hrs,"19,758 ft"
WASUNUN,11,18:23,2017,48:12,2016,1:52:31,2017,3:47:17,2017,"1,403 mi",427,234 hrs,"4,849 ft"
Zinzii,11,23:03,2017,47:24,2017,1:50:24,2017,,,"1,024 mi",151,159 hrs,"37,133 ft"
gasemsem,11,16:54,2017,3:53,2016,1:42:29,2017,,,780 mi,248,116 hrs,"14,418 ft"
zaniimz,11,21:42,2017,45:49,2017,1:54:59,2017,,,"1,531 mi",245,199 hrs,"40,881 ft"
DMairiang,11,28:54,2018,59:34,2018,2:09:14,2018,4:35:11,2018,475 mi,70,96 hrs,"5,324 ft"
531b6eea-3ef6-4d2c-ab93-6e1ebb0282d1,11,33:03,2017,1:11:44,2017,2:35:59,2017,6:22:09,2018,118 mi,29,39 hrs,"1,089 ft"
jeurboy,11,20:46,2018,43:10,2018,1:38:10,2017,3:28:55,2017,"1,467 mi",204,219 hrs,"10,512 ft"
Too_Surachet,11,26:40,2015,55:10,2016,2:22:17,2016,,,"3,295 mi",219,294 hrs,"39,321 ft"
ULTRA-HUA,11,31:07,2015,1:11:13,2017,2:47:16,2017,5:57:04,2017,"1,300 mi",281,265 hrs,"5,030 ft"
chinnachot,11,23:56,2016,59:58,2017,2:17:27,2017,,,"3,372 mi",194,232 hrs,"38,564 ft"
theoriez,11,25:35,2016,52:12,2016,2:46:27,2017,,,600 mi,82,101 hrs,"6,516 ft"
mhen27,11,28:05,2017,57:45,2017,2:26:41,2017,,,"1,114 mi",241,236 hrs,"20,972 ft"
PrapoteGarmin,11,25:11,2018,56:26,2018,2:06:58,2017,4:31:18,2017,"1,279 mi",171,187 hrs,"21,375 ft"
